timestamp,instance_label,n_customers,n_stations,inst_seed,meta_seed,phase_I_cost,iteration,current_cost,incumbent_cost,elapsed_s,improved_by
2026-05-23T17:45:26,small,8,2,42,99,59.39886696909221,31,42.807875881049725,42.807875881049725,0.991,
2026-05-23T17:45:26,small,8,2,42,99,59.39886696909221,32,50.92869761145154,42.807875881049725,1.003,
2026-05-23T17:45:26,small,8,2,42,99,59.39886696909221,33,50.92869761145154,42.807875881049725,1.008,
2026-05-23T17:45:26,small,8,2,42,99,59.39886696909221,34,42.807875881049725,42.807875881049725,1.013,
2026-05-23T17:45:26,small,8,2,42,99,59.39886696909221,35,59.26405953941336,42.807875881049725,1.017,
2026-05-23T17:45:26,small,8,2,42,99,59.39886696909221,36,59.26405953941336,42.807875881049725,1.022,
2026-05-23T17:45:26,small,8,2,42,99,59.39886696909221,37,42.807875881049725,42.807875881049725,1.023,
2026-05-23T17:45:26,small,8,2,42,99,59.39886696909221,38,56.60260401852625,42.807875881049725,1.027,
2026-05-23T17:45:26,small,8,2,42,99,59.39886696909221,39,56.60260401852625,42.807875881049725,1.036,
2026-05-23T17:45:26,small,8,2,42,99,59.39886696909221,40,42.807875881049725,42.807875881049725,1.037,
2026-05-23T17:45:26,small,8,2,42,99,59.39886696909221,41,59.26405953941336,42.807875881049725,1.042,
2026-05-23T17:45:27,small,8,2,42,99,59.39886696909221,42,59.26405953941336,42.807875881049725,1.044,
2026-05-23T17:45:27,small,8,2,42,99,59.39886696909221,43,42.807875881049725,42.807875881049725,1.081,
2026-05-23T17:45:27,small,8,2,42,99,59.39886696909221,44,42.807875881049725,42.807875881049725,1.136,
2026-05-23T17:45:27,small,8,2,42,99,59.39886696909221,45,68.90775607532726,42.807875881049725,1.145,
2026-05-23T17:45:28,small,8,2,42,123,59.39886696909221,0,48.995783092765244,48.995783092765244,0.066,III
2026-05-23T17:45:28,small,8,2,42,123,59.39886696909221,1,74.37206074238742,48.995783092765244,0.096,
2026-05-23T17:45:28,small,8,2,42,123,59.39886696909221,2,81.54295309567966,48.995783092765244,0.097,
2026-05-23T17:45:28,small,8,2,42,123,59.39886696909221,3,61.36388079308185,48.995783092765244,0.107,
2026-05-23T17:45:28,small,8,2,42,123,59.39886696909221,4,46.033366363146385,46.033366363146385,0.26,III
2026-05-23T17:45:28,small,8,2,42,123,59.39886696909221,5,73.01538587529217,46.033366363146385,0.262,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,6,78.51520957044801,46.033366363146385,0.264,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,7,78.51520957044801,46.033366363146385,0.266,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,8,48.95864019305775,46.033366363146385,0.598,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,9,72.57232807303535,46.033366363146385,0.608,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,10,72.57232807303535,46.033366363146385,0.609,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,11,67.75921824356993,46.033366363146385,0.618,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,12,55.52946493954396,46.033366363146385,0.63,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,13,55.52946493954396,46.033366363146385,0.635,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,14,42.807875881049725,42.807875881049725,0.77,III
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,15,69.81480103764761,42.807875881049725,0.772,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,16,69.81480103764761,42.807875881049725,0.774,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,17,42.807875881049725,42.807875881049725,0.98,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,18,42.807875881049725,42.807875881049725,0.986,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,19,88.61642399015365,42.807875881049725,0.988,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,20,64.60054153869399,42.807875881049725,0.991,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,21,42.807875881049725,42.807875881049725,1.074,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,22,88.61642399015365,42.807875881049725,1.076,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,23,83.54885404141574,42.807875881049725,1.078,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,24,67.28691716691864,42.807875881049725,1.095,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,25,44.76939860992843,42.807875881049725,1.163,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,26,43.21254843513455,42.807875881049725,1.171,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,27,65.04366715523665,42.807875881049725,1.184,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,28,62.468364627735546,42.807875881049725,1.261,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,29,43.21254843513455,42.807875881049725,1.269,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,30,59.668732093498186,42.807875881049725,1.274,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,31,59.26405953941336,42.807875881049725,1.275,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,32,59.26405953941336,42.807875881049725,1.277,
2026-05-23T17:45:29,small,8,2,42,123,59.39886696909221,33,76.38039933422868,42.807875881049725,1.279,
